Entity1,Relation,Entity2
"PABA)
6. Prednisone",treatment,"Crohn's disease
7. Azathioprine, treatment, Crohn's disease
8. Mercaptopurine, treatment, Crohn's disease
9. Crohn's disease, cause of, abdominal pain
10. Ulcerative colitis, cause of, abdominal pain
11. Malabsorption, cause of, diarrhea
12. Short gut syndrome, cause of, diarrhea
13. Carcinoid syndrome, cause of, diarrhea
14. Islet cell tumors, cause of, diarrhea
15. VIPoma, cause of, diarrhea
16. Somatostatinoma, cause of, diarrhea
17. Gastrinoma, cause of, diarrhea
18. Collagenous colitis, cause of, diarrhea
19. Irritable bowel syndrome, cause of, abdominal pain
20. Teduglutide, treatment, short gut syndrome
21. Parenteral support, treatment, intestinal failure
22. Intestinal stenosis, complication of, Crohn's disease
23. Fistulization, complication of, Crohn's disease
24. Surgery, treatment, intestinal stenosis
25. Mesalamine, treatment, Crohn's disease
26. Anti-TNF agents, treatment, Crohn's disease
27. Alanine aminotransferase, elevated in, liver disease
28. Aspartate aminotransferase, elevated in, liver disease
29. Bilirubin, elevated in, liver disease
30. OTC cold and flu preparations, contain, antiviral medications
31. OTC cold and flu preparations, contain, antihistamines
32. OTC cold and flu preparations, contain, painkillers
33. OTC cold and flu preparations, contain, decongestants
34. KH, patient, allergic rhinitis
35. KH, patient, chronic lower back pain
36. KH, patient, nausea
37. KH, patient, vomiting
38. KH, patient, flu symptoms
39. Cigarette smoking, risk factor for, bronchogenic cancer
40. Cigarette smoking, risk factor for, chronic bronchitis
41. Cigarette smoking, risk factor for, respiratory tract infection
42. Inhalation exposures, risk factor for, respiratory tract infection
43. Illicit substances, risk factor for, respiratory tract infection
44. Malignancy, risk factor for, hemoptysis
45. Vascular disease, risk factor for, hemoptysis
46. Lung disease, risk factor for, hemoptysis
47. Bronchiectasis, risk factor for, hemoptysis
48. Renal insufficiency, risk factor for, hemoptysis
49. Tachycardia, symptom of, hemoptysis
50. Hypotension, symptom of, hemoptysis
51. Decreased oxygen saturation, symptom of, hemoptysis
52. Respiratory examination, used to diagnose, hemoptysis
53. Cardiac examination, used to diagnose, hemoptysis
54. Nares, examined in, hemoptysis
55. Lungs, examined in, hemoptysis
56. Heart, examined in, hemoptysis
57. Lower extremities, examined in, hemoptysis
58. Jugular venous distention, symptom of, hemoptysis
59. Clubbing, symptom of, hemoptysis
60. Pulmonary arterial-venous malformations, cause of, hemoptysis
61. Chest radiograph, used to diagnose, hemoptysis
62. CT, used to diagnose, hemoptysis
63. Bronchiectasis, cause of, hemoptysis
64. Alveolar filling, cause of, hemoptysis
65. Cavitary infiltrates, cause of, hemoptysis
66. Masses, cause of, hemoptysis
67. CXR, used to diagnose, hemoptysis
68. Abdominal pain, symptom of, Crohn's disease
69. Diarrhea, symptom of, Crohn's disease
70. Weight loss, symptom of, Crohn's disease
71. Fatigue, symptom of, Crohn's disease
72. Intestinal inflammation, complication of, Crohn's disease
73. Abdominal tenderness, symptom of, Crohn's disease
74. Peritoneal signs, symptom of, Crohn's disease
75. Perforation, complication of, Crohn's disease
76. Gastrointestinal symptoms, symptom of, Crohn's disease
77. Incontinence, symptom of, Crohn's disease
78. Fecal incontinence, symptom of, Crohn's disease
79. Gas, symptom of, Crohn's disease
80. Liquid stool, symptom of, Crohn's disease
81. Solid stool, symptom of, Crohn's disease
82. Jejunum, affected in, Crohn's disease
83. Ileum, affected in, Crohn's disease
84. Colon, affected in, Crohn's disease
85. Rectum, affected in, Crohn's disease
86. Anus, affected in, Crohn's disease
87. Teduglutide, treatment, short gut syndrome
88. Parenteral support, treatment, intestinal failure
89. Intestinal stenosis, complication of, Crohn's disease
90. Fistulization, complication of, Crohn's disease
91. Surgery, treatment, intestinal stenosis
92. Mesalamine, treatment, Crohn's disease
93. Anti-TNF agents, treatment, Crohn's disease
94. Abdominal examination, used to diagnose, Crohn's disease
95. Perianal examination, used to diagnose, Crohn's disease
96. Urinalysis, used to diagnose, urinary tract infections
97. Urine culture, used to diagnose, urinary tract infections
98. Leukocyte esterase, used to diagnose, urinary tract infections
99. Trimethoprim-sulfamethoxazole, treatment, urinary tract infections
100. Osteoporosis, associated with, calcium supplementation
101. Sulfonamides, similar to, p-aminobenzoic acid (PABA"
"PABA)
157. Prednisone",treatment,"Crohn's disease
158. Azathioprine, treatment, Crohn's disease
159. Mercaptopurine, treatment, Crohn's disease
160. Crohn's disease, cause of, abdominal pain
161. Ulcerative colitis, cause of, abdominal pain
162. Malabsorption, cause of, diarrhea
163. Short gut syndrome, cause of, diarrhea
164. Carcinoid syndrome, cause of, diarrhea
165. Islet cell tumors, cause of, diarrhea
166. VIPoma, cause of, diarrhea
167. Somatostatinoma, cause of, diarrhea
168. Gastrinoma, cause of, diarrhea
169. Collagenous colitis, cause of, diarrhea
170. Irritable bowel syndrome, cause of, abdominal pain
171. Teduglutide, treatment, short gut syndrome
172. Parenteral support, treatment, intestinal failure
173. Intestinal stenosis, complication of, Crohn's disease
174. Fistulization, complication of, Crohn's disease
175. Surgery, treatment, intestinal stenosis
176. Mesalamine, treatment, Crohn's disease
177. Anti-TNF agents, treatment, Crohn's disease
178. Abdominal pain, symptom of, Crohn's disease
179. Diarrhea, symptom of, Crohn's disease
180. Weight loss, symptom of, Crohn's disease
181. Fatigue, symptom of, Crohn's disease
182. Intestinal inflammation, complication of, Crohn's disease
183. Abdominal tenderness, symptom of, Crohn's disease
184. Peritoneal signs, symptom of, Crohn's disease
185. Perforation, complication of, Crohn's disease
186. Gastrointestinal symptoms, symptom of, Crohn's disease
187. Incontinence, symptom of, Crohn's disease
188. Fecal incontinence, symptom of, Crohn's disease
189. Gas, symptom of, Crohn's disease
190. Liquid stool, symptom of, Crohn's disease
191. Solid stool, symptom of, Crohn's disease
192. Jejunum, affected in, Crohn's disease
193. Ileum, affected in, Crohn's disease
194. Colon, affected in, Crohn's disease
195. Rectum, affected in, Crohn's disease
196. Anus, affected in, Crohn's disease
197. Teduglutide, treatment, short gut syndrome
198. Parenteral support, treatment, intestinal failure
199. Intestinal stenosis, complication of, Crohn's disease
200. Fistulization, complication of, Crohn's disease
201. Surgery, treatment, intestinal stenosis
202. Mesalamine, treatment, Crohn's disease
203. Anti-TNF agents, treatment, Crohn's disease
204. Abdominal examination, used to diagnose, Crohn's disease
205. Perianal examination, used to diagnose, Crohn's disease
206. Urinalysis, used to diagnose, urinary tract infections
207. Urine culture, used to diagnose, urinary tract infections
208. Leukocyte esterase, used to diagnose, urinary tract infections
209. Trimethoprim-sulfamethoxazole, treatment, urinary tract infections
210. Osteoporosis, associated with, calcium supplementation
211. Sulfonamides, similar to, p-aminobenzoic acid (PABA"
Humans,exposed to,xenobiotics
Xenobiotics,absorbed by,lungs
Xenobiotics,absorbed by,skin
Xenobiotics,ingested as,food
Xenobiotics,ingested as,drink
Xenobiotics,ingested as,drugs
Xenobiotics,converted to,metabolite
Metabolite,has biologic response,Humans
Mammalian systems,evolved to detoxify,xenobiotics
Xenobiotics,detoxified by,mammalian systems
Xenobiotics,eliminated by,renal excretion
Drugs,eliminated by,renal excretion
Drugs,have,small molecular volumes
Drugs,have,polar characteristics
Drugs,have,functional groups
Functional groups,ionized at,physiologic pH
Hypercalcemia,causes,neurologic manifestations
Neurologic manifestations,include,confusion
Neurologic manifestations,include,weakness
Neurologic manifestations,include,lethargy
Hypercalcemia,contributes to,renal dysfunction
Renal dysfunction,leads to,decreased production of immunoglobulins
Decreased production of immunoglobulins,sets the stage for,recurrent bacterial infections
Bacterial infections,caused by,immunoglobulin deficiency
Renal insufficiency,is a cause of,death
Renal failure,occurs in,patients
Bence Jones proteinuria,is associated with,renal failure
Bence Jones proteinuria,is a marker for,renal disease
Free light chains,are prone to cause,amyloidosis
Amyloidosis,can exacerbate,renal dysfunction
Amyloidosis,can deposit in,other tissues
Multiple myeloma,is a cause of,renal disease
Multiple myeloma,is associated with,bone lesions
Bone lesions,are a feature of,multiple myeloma
Bone marrow,is involved in,multiple myeloma
Bone marrow,contains,plasmacells
Plasmacells,produce,immunoglobulins
Immunoglobulins,are elevated in,multiple myeloma
Immunoglobulins,have abnormal,physicochemical properties
Hypercalcemia,can cause,pathologic fractures
Pathologic fractures,are a feature of,multiple myeloma
Hypercalcemia,can cause,renal dysfunction
Renal dysfunction,can cause,dehydration
Dehydration,can cause,renal stones
Renal stones,can cause,bacterial pyelonephritis
Bacterial pyelonephritis,is a complication of,multiple myeloma
Hypogammaglobulinemia,is a feature of,multiple myeloma
Hypogammaglobulinemia,increases susceptibility to,bacterial infections
Chromosomal imbalances,can cause,multiple myeloma
Autosomal trisomies,are a type of,chromosomal imbalance
Sex chromosome disorders,can cause,multiple myeloma
Fluorescent DNA or RNA probe,binds to,specific gene site
Fluorescent DNA or RNA probe,is used to,diagnose chromosomal imbalances
Microdeletion,is a type of,chromosomal anomaly
Microdeletion,can cause,multiple myeloma
Translocation,is a type of,chromosomal anomaly
Translocation,can cause,multiple myeloma
Duplication,is a type of,chromosomal anomaly
Duplication,can cause,multiple myeloma
Molecular cloning,is a technique used to,produce recombinant DNA molecule
Recombinant DNA molecule,is produced in,bacterial host
Eukaryotic mRNA,is isolated for,molecular cloning
Eukaryotic mRNA,is converted to,cDNA
cDNA,is inserted into,bacterial plasmids
Bacterial plasmids,contain,antibiotic resistance genes
Antibiotic resistance genes,are used to,transform bacteria
Bacteria,are transformed with,recombinant plasmid
Ribonucleoprotein assembly,is called,ribosome
Ribosome,is responsible for,protein synthesis
mRNA,is translated into,protein
Amino acid,is attached to,tRNA molecule
tRNA molecule,recognizes,codons in mRNA
Codons in mRNA,are read by,ribosome
Ribosome,reads mRNA,codon by codon
Amino acid,is added to,polypeptide chain
Polypeptide chain,is elongated by,ribosome
Elongation factors,use GTP hydrolysis to,drive protein synthesis
Elongation factors,improve,accuracy of amino acid selection
mRNA,is translated in,5ʹ-to-3ʹ direction
Stop codons,terminate,protein synthesis
Release factor,binds to,ribosome
Release factor,terminates,protein synthesis
Protein,is released from,ribosome
Eukaryotic ribosomes,are similar to,bacterial ribosomes
"30S) ribosomal subunit
40. 16S rRNA",is the target of,"tetracycline
41. 18S rRNA, is the target of, tetracycline in eukaryotes
42. ribozyme, is an RNA with, catalytic activity
43. prokaryotic translation, is initiated by, formylated methionine
44. eukaryotic translation, is inhibited by, phosphorylation of, eIF-2
45. ribosomal subunit, contains, rRNA
46. rRNA, determines, overall structure of, ribosome
47. ribosome, contains, peptidyl transferase enzyme
48. peptidyl transferase enzyme, links, amino acids together during, translation
49. amino acids, are linked together, during translation
50. tRNAs, carry, amino acids to, ribosome
51. ribosome, is composed of, rRNA and, proteins
52. proteins, are synthesized, during translation
53. DNA, is hypothesized to be, evolutionary precursor to, RNA
54. RNA, is hypothesized to be, evolutionary precursor to, protein
55. hybridoma technology, allows for, generation of monoclonal antibodies to, virtually any protein
56. epitope tags, are used to, genetically tag, proteins
57. SDS gel, can detect, 10 ng of, protein
58. cell extract, contains, 200 mg/mL of, protein
59. mammalian cell, has a volume of, 1000 μm3
60. bacterium, has a volume of, 1 μm3
61. protein concentration, is calculated to be, 0.2 mg/mL
62. 120-kd protein, needs to be present in, 6.25 x 10^12 copies in, mammalian cell
63. 120-kd protein, needs to be present in, 6.25 x 10^16 copies in, bacterium
64. peptides, were digested with, trypsin
65. peptides, were measured by, MALDI-TOF mass spectrometry
66. m/z values, differed by 80, between two peptides
67. amino acid sequence, does not account for, m/z difference of 80
68. formylated methionine, is used to initiate, prokaryotic translation
69. tRNAi, is the charged initiating transfer RNA
70. eIF-2, is phosphorylated to inhibit, eukaryotic translation
71. Shine-Dalgarno sequence, facilitates interaction of, mRNA with, small ribosomal subunit
72. cap-binding proteins, facilitate interaction of, mRNA with, small ribosomal subunit in eukaryotes
73. ELISA, uses, antibodies to detect and quantify, protein of interest
74. western blot, uses, antibodies to detect and quantify, protein of interest
75. PCR, is used to, amplify DNA
76. tetracycline, inhibits protein synthesis by, binding to, A site of, small (30S"
"30S) ribosomal subunit
114. 16S rRNA",is the target of,"tetracycline
115. 18S rRNA, is the target of, tetracycline in eukaryotes
116. ribozyme, is an RNA with, catalytic activity
117. prokaryotic translation, is initiated by, formylated methionine
118. eukaryotic translation, is inhibited by, phosphorylation of, eIF-2
119. ribosomal subunit, contains, rRNA
120. rRNA, determines, overall structure of, ribosome
121. ribosome, contains, peptidyl transferase enzyme
122. peptidyl transferase enzyme, links, amino acids together during, translation
123. amino acids, are linked together, during translation
124. tRNAs, carry, amino acids to, ribosome
125. ribosome, is composed of, rRNA and, proteins
126. proteins, are synthesized, during translation
127. DNA, is hypothesized to be, evolutionary precursor to, RNA
128. RNA, is hypothesized to be, evolutionary precursor to, protein
129. hybridoma technology, allows for, generation of monoclonal antibodies to, virtually any protein
130. epitope tags, are used to, genetically tag, proteins
131. SDS gel, can detect, 10 ng of, protein
132. cell extract, contains, 200 mg/mL of, protein
133. mammalian cell, has a volume of, 1000 μm3
134. bacterium, has a volume of, 1 μm3
135. protein concentration, is calculated to be, 0.2 mg/mL
136. 120-kd protein, needs to be present in, 6.25 x 10^12 copies in, mammalian cell
137. 120-kd protein, needs to be present in, 6.25 x 10^16 copies in, bacterium
138. peptides, were digested with, trypsin
139. peptides, were measured by, MALDI-TOF mass spectrometry
140. m/z values, differed by 80, between two peptides
141. amino acid sequence, does not account for, m/z difference of 80
142. formylated methionine, is used to initiate, prokaryotic translation
143. tRNAi, is the charged initiating transfer RNA
144. eIF-2, is phosphorylated to inhibit, eukaryotic translation
145. Shine-Dalgarno sequence, facilitates interaction of, mRNA with, small ribosomal subunit
146. cap-binding proteins, facilitate interaction of, mRNA with, small ribosomal subunit in eukaryotes
147. ELISA, uses, antibodies to detect and quantify, protein of interest
148. western blot, uses, antibodies to detect and quantify, protein of interest
149. PCR, is used to, amplify DNA
150. tetracycline, inhibits protein synthesis by, binding to, A site of, small (30S"
"UK)
85. Martha S. Nolte Kennedy",MD,"relation, peripheral neuropathy
86. Martha S. Nolte Kennedy, MD,  relation, benign nerve tumor
87. Martha S. Nolte Kennedy, MD,  relation, nerve dysfunction
88. Martha S. Nolte Kennedy, MD,  relation, buttock pain
89. Martha S. Nolte Kennedy, MD,  relation, impotence
90. Martha S. Nolte Kennedy, MD,  relation, femoral artery
91. Martha S. Nolte Kennedy, MD,  relation, muscular branches
92. Martha S. Nolte Kennedy, MD,  relation, ischemic pain
93. Martha S. Nolte Kennedy, MD,  relation, intermittent claudication
94. Martha S. Nolte Kennedy, MD,  relation, aortic bifurcation
95. Martha S. Nolte Kennedy, MD,  relation, common iliac arteries
96. Martha S. Nolte Kennedy, MD,  relation, internal iliac vessels
97. Martha S. Nolte Kennedy, MD,  relation, external iliac vessels
98. Martha S. Nolte Kennedy, MD,  relation, tibial tuberosity
99. Martha S. Nolte Kennedy, MD,  relation, popliteal fossa
100. Martha S. Nolte Kennedy, MD,  relation, gastrocnemius muscle
101. Martha S. Nolte Kennedy, MD,  relation, popliteal artery
102. Martha S. Nolte Kennedy, MD,  relation, posterior tibial pulse
103. Martha S. Nolte Kennedy, MD,  relation, dorsalis pedis
104. Martha S. Nolte Kennedy, MD,  relation, hallucis longus extensor tendon
105. Martha S. Nolte Kennedy, MD,  relation, hallucis longus
106. Martha S. Nolte Kennedy, MD,  relation, dorsum of the foot
107. Martha S. Nolte Kennedy, MD,  relation, pallor
108. Martha S. Nolte Kennedy, MD,  relation, rubor
109. Martha S. Nolte Kennedy, MD,  relation, nail changes
110. Martha S. Nolte Kennedy, MD,  relation, loss of hair
111. Martha S. Nolte Kennedy, MD,  relation, ulceration
112. Martha S. Nolte Kennedy, MD,  relation, axillofemoral grafts
113. Martha S. Nolte Kennedy, MD,  relation, femoral-to-femoral grafts
114. Martha S. Nolte Kennedy, MD,  relation, arteriovenous access grafts
115. Martha S. Nolte Kennedy, MD,  relation, ankle-brachial index
116. Martha S. Nolte Kennedy, MD,  relation, myocardial infarction
117. Martha S. Nolte Kennedy, MD,  relation, cardiovascular events
118. Martha S. Nolte Kennedy, MD,  relation, peripheral vascular disease
119. Martha S. Nolte Kennedy, MD,  relation, aneurysm
120. Martha S. Nolte Kennedy, MD,  relation, aortic pulsations
121. Martha S. Nolte Kennedy, MD,  relation, Umesh Masharani, MBBS, MRCP (UK"
